,pop00,phisp00,pnhblk00,pasian00,popden00,unempden00,hinc00,mrent00,pag25up00
1044,6017.334724,0.02827716499156147,0.005659016234244642,0.01247942776566737,1230171.645763304,13727.492134346403,76552.22791,765.2244324,0.6813993545425377
1045,4859.352261999999,0.04920776017204904,0.010915245098565774,0.014006273519670185,4608316.801670818,134741.42150923607,62877.45052,801.9731643,0.6760710636348998
1046,4219.790113,0.03355260413635648,0.01580797734809044,0.011627008331255361,1075309.0065941429,19319.11286148289,69419.63738,699.01195,0.7034639805555656
1047,7357.868384,0.6306307580997361,0.057341463285407956,0.02954474321295497,31846869.71621491,1621180.958689984,51443.65768,768.3591052,0.6434720392520056
1048,5576.014641,0.5429545944407789,0.06619450574717385,0.02083760941832147,22444521.807036135,806545.723707178,64510.36337,821.148026,0.6683819248147836
1049,5362.261532,0.5241905549041019,0.05922664832827478,0.030982874689820326,19477536.77789677,473891.68270365294,45174.47678,773.1886288,0.6773904736506238
1050,6300.314211,0.23207766518170564,0.04223412658299242,0.03383384065636404,10697128.222546514,382072.18170297483,56587.09386,761.0310151,0.6697529886101105
1051,3664.399539,0.08669501685580253,0.039401105164258675,0.026642369209729344,4419099.972981681,78100.72017662521,64640.8952,1044.613082,0.7137771111372253
1052,4616.568699,0.06716312907185007,0.02231200588920338,0.03336689505635796,2063961.350201004,53076.85039538699,61574.9807,730.507797,0.708362514719723
1053,4661.547723,0.04571214205286813,0.020885934501887325,0.04108282941202016,6033953.185061911,105116.013668142,67141.54362,769.1939014,0.7303422870052638
1054,5893.682934,0.07619280486051339,0.03238622675116578,0.031206667233314046,5769453.44883074,130137.83102743713,57435.73826,699.1998407,0.6671531936875652
1055,5454.131728,0.022814382546207542,0.011680963679870988,0.03595546642066728,6408507.736915491,47955.615265719905,91324.00006,1332.999984,0.6581493143210713
1056,7545.1132609999995,0.03197549513895893,0.016970030107013926,0.04983923420258383,3824006.4414236574,46656.19625561681,83422.37281,630.1493522,0.6776857835162987
1057,1408.383033,0.5067727345306636,0.2121801983537528,0.05915808680435871,34329395.6275225,605183.0475558757,44367.07101,724.1559174,0.636334176024602
1058,5009.85702,0.11910681299243946,0.046943479995762434,0.20876375210404707,13356609.604395434,204303.6062036682,61571.14477,846.7826522,0.7362490640501352
1059,5857.0,0.029878777531159296,0.017927266518695577,0.0556598941437596,2695758.726942347,16109.195055998318,111324,651,0.614819873655455
1060,3696.665899,0.031586615260953556,0.016725796739360674,0.061855432096759255,7039432.970553172,92631.82974420453,129485.9004,973.7653906,0.6429174491108102
1061,5577.9999450000005,0.03158689183171012,0.016709788458056356,0.061880118466010485,4611035.012819786,60645.35359840117,129519.0022,974.0000081,0.642841748898583
1062,5398.271768,0.015202652872440563,0.010407587684459091,0.02484436530132101,1084648.4012938112,5271.099430256754,136113.0198,955.9069003,0.6421869874262323
1063,1583.119094,0.0676304822585887,0.004432177126530192,0.021552776439445816,3594680.613947447,91191.4255119889,81047.58352,743.4577288,0.6952413455004417
1064,7372.658190000001,0.026289934702642164,0.011591543660048612,0.028528092362301683,913351.172381478,9308.71379150158,116697.2458,1158.678903,0.6581550649644317
1065,2961.194015,0.0719419656128138,0.015359131384033949,0.02228776406938672,11136965.59653883,186733.12782955836,55316.8645,689.2916313,0.6993518150143904
1066,5848.0,0.04582763337893297,0.05095759233926129,0.08703830369357045,8134507.578443703,122407.09078369458,65143,780,0.6857045143638851
1067,5965.0,0.06269907795473596,0.039396479463537304,0.0586756077116513,2356548.0281718634,46617.37926643418,77106,681,0.6033528918692372
1068,6410.0,0.08611544461778471,0.04586583463338534,0.06677067082683308,6955286.135054938,171440.75028684558,51095,753,0.6694227769110764
1069,5971.418292,0.042058258761819796,0.024617172087397953,0.047390384522069576,1335342.5423451844,33768.687878835706,78165.61996,767.9276301,0.647264840612174
1070,5536.0,0.03251445086705202,0.013186416184971099,0.03414017341040462,3138433.449819469,65195.05901900992,82098,908,0.6407153179190751
1071,3974.0,0.019124308002013084,0.009562154001006542,0.020130850528434826,1890340.1687221776,12367.60049994379,111765,1813,0.6112229491696024
1072,3286.0,0.018259281801582473,0.00699939135727328,0.011868533171028607,903884.1908072473,13753.563463287392,104097,836,0.6348122866894198
1073,4796.0,0.015221017514595496,0.009174311926605505,0.011676396997497914,978118.3687486617,11420.898384054433,95737,838,0.6772998559374357
1074,4909.194740999999,0.05197870980119671,0.03430278682847632,0.09827971250977922,3128333.1090905503,38570.08592261375,99713.60045,955.4498759,0.6381266552720419
1075,5102.263981,0.024514473509362703,0.005106544613729189,0.018448878345089296,3088283.9992145794,16357.805492665557,110373.4849,1091.958488,0.6844759101067766
1076,5314.0,0.04403462551750094,0.007527286413248024,0.012231840421528039,11086903.149430163,285830.9618878307,51105,703,0.7388031614602936
1077,4985.0,0.03891675025075226,0.004613841524573721,0.004613841524573721,18991737.926099986,392407.02234469383,50330,720,0.7325977933801404
1078,4151.736973,0.017591743049951637,0.002892045102588439,0.007952155573608878,16302085.627934864,373184.4522919547,58081.14249,770.985526,0.6903485528200392
1079,4210.262952,0.020892687219978653,0.00403608724294235,0.008784425493526753,21533858.78203698,506137.72258412826,53668.99842,739.000002,0.6595441376603122
1080,5959.0,0.018459473065950662,0.0011746937405604967,0.00771941600939755,15159667.631125132,198431.6286671858,63358,819,0.6967612015438832
1081,1663.346695,0.011430339025022081,0.006613173328847117,0.006011975753497379,6369746.165349234,114922.93059394043,84843.92345,724.9480865,0.813437380722221
1082,4401.0,0.035673710520336285,0.007271074755737333,0.010906612133605999,14399033.599988876,376252.8661664896,51381,634,0.6937059759145648
1083,7018.0,0.030065545739526932,0.008691935024223425,0.012824166429182103,14436141.968074113,401118.22225341294,59273,793,0.6513251638643488
1084,2643.0,0.016269390843738175,0.003026863412788498,0.012864169504351116,4833952.38146004,67671.6754120399,70197,683,0.6669170108899737
1085,4084.0,0.04627815866797257,0.023016650342801176,0.019833496571988248,13750236.399913093,225579.29451375545,63886,817,0.6221841332027425
1086,4914.0,0.051078551078551075,0.03154253154253154,0.01933251933251933,12759656.019764671,386892.29689559137,44877,776,0.6713471713471714
1087,4187.0,0.017673752089801768,0.006448531167900645,0.00979221399570098,14356080.93544707,185151.27072226937,31456,706,0.837772978161747
1088,5241.0,0.05094447624499141,0.016409082236214463,0.01659988551803091,14187089.722434346,267987.3845680214,56875,734,0.6611333714939897
1089,3740.0,0.05213903743315508,0.018449197860962566,0.010427807486631016,6906636.995563157,192056.21591940327,41582,457,0.727807486631016
1090,3106.442408,0.014478764323513575,0.0035392536915173356,0.01801801801503091,8724163.196469944,72982.05750298388,56912.0025,576.9999721,0.7522522751369806
1091,3773.0,0.01855287569573284,0.003975616220514179,0.00954147892923403,15621991.991823712,215304.42183271484,69559,1125,0.6554465942221044
1092,2639.557532,0.014783747149634017,0.00151749391799201,0.009103064945053072,9061566.853887204,116766.29034754678,69316.45243,903.8990745,0.7452656868249691
1093,3500.0217979999998,0.022857033986392335,0.005428537619639134,0.011999925264465455,4788020.431508113,77975.97535787629,55385.05429,810.9990996,0.6854297081647227
1094,6137.0,0.07479224376731301,0.01238390092879257,0.021020042365976863,14773365.587202974,394790.933078261,46915,733,0.6615610233012873
1095,6408.0,0.04962546816479401,0.00733458177278402,0.015761548064918852,15582516.476988228,561729.2924756992,51113,739,0.686641697877653
1096,3183.0,0.02419101476594408,0.004084197298146403,0.010681746779767515,8854025.919188708,89013.14150613843,40964,840,0.8403547671840355
1097,6533.0,0.05449257615184448,0.020817388642277668,0.01392928210622991,10021435.36331978,147261.25744354798,55669,641,0.6611051584264503
1098,3681.0,0.025536538983971745,0.002988318391741375,0.006248302091822874,7626065.6271290425,107730.34844083406,66313,868,0.7101331160010866
1099,927.6314877999998,0.005376344086624267,0.0,0.0,5654641.667655789,24321.039432285157,61651.99982,670.9999929,0.8629707377994597
1100,6056.0,0.21482826948480846,0.24785336856010567,0.029722589167767502,4270469.938125511,115646.80809983218,52222,745,0.61278071334214
1101,5440.0,0.39025735294117647,0.23051470588235295,0.0029411764705882353,14404146.500513589,370694.94670439383,25313,484,0.46599264705882354
1102,7853.0,0.14758690946135236,0.1316694256971858,0.022921176620399848,40185687.01587811,1269075.5609242036,37037,782,0.44938240162995036
1103,5018.0,0.28836189717018734,0.07273814268632922,0.0061777600637704265,49447269.559834465,1123353.6727423533,17031,666,0.4029493822239936
1104,5057.0,0.030057346252719004,0.024915958077911804,0.006130116669962428,9929431.699143386,365211.44869303337,63646,1075,0.4223848131303144
1105,5127.024001,0.03452330632067973,0.006436855544963929,0.0021455432640561964,40127010.845045574,993980.4407152646,20335.1818,801.0000892,0.347767914808324
1106,5432.976036,0.07583287063480801,0.07969813865013706,0.010491441127718605,7618427.532511058,246796.10367816477,48529.00118,895.9999736,0.6018774193613984
1107,3589.0,0.23962106436333241,0.3089997213708554,0.014767344664251881,14435014.025710525,587214.2791177868,35053,548,0.5773195876288659
1108,3643.0,0.13862201482294811,0.1745813889651386,0.03623387318144387,4325983.706004522,61748.875298445004,53906,669,0.7307164424924513
1109,2933.0,0.14797136038186157,0.13876576883736788,0.04398227071258098,2186450.322693909,75292.01588547045,62917,754,0.6447323559495397
1110,1162.999966,0.056368179197350037,0.05297895013867954,0.014627184847226382,8599726.528894698,181014.58523536954,27599.00021,922.9999761,0.8902960767584407
1111,4443.000034000001,0.05636817807415753,0.052978951383910795,0.01462718567019484,11763043.174554855,247598.83736596032,27598.99994,923.0000297,0.8902961203533494
1112,4597.0,0.010659125516641287,0.004568196649989123,0.001957798564281053,9780876.63950902,44680.967898561976,34402,554,0.9932564716119208
1113,3138.0,0.05130656469088592,0.04206500956022945,0.024219247928616953,10959413.915114446,275906.21392416867,76972,1125,0.6003100775193798
1114,4404.0,0.082425068119891,0.05903723887375113,0.04382379654859219,12719558.702053744,317700.1492338583,61179,734,0.6273841961852861
1115,6606.929446,0.06283987944677683,0.03564954708916987,0.02537764414928187,4352319.710947861,86125.960916155,70806.99946,849.0000139,0.6229607044603516
1116,1983.0,0.06656580937972768,0.02773575390821987,0.02118003025718608,2373915.4183606235,56265.26710184029,60294,750,0.6823347107438017
1117,6572.778571,0.04314797900712667,0.04117289634463179,0.025979944395726096,1546078.3840390726,30301.446217771434,72578.0006,383.0000178,0.6432275539983462
1118,4336.0,0.04658671586715867,0.03459409594095941,0.02214022140221402,936662.3785746326,17065.57377938099,70594,639,0.617619926199262
1119,4562.0,0.04471722928540114,0.018851380973257344,0.012932924156071899,450296.72753633064,12634.366752444173,43858,560,0.657606313020605
1120,7695.0,0.06562703053931124,0.050942170240415856,0.018323586744639377,9512378.358028786,164411.47779309013,59583,823,0.6673164392462638
1121,3490.0,0.05931232091690544,0.0335243553008596,0.01489971346704871,1734834.8588737426,39269.9008169128,67181,585,0.6360759493670886
1122,7275.0,0.03848797250859107,0.024192439862542957,0.010171821305841924,1265983.944434333,21752.301450761734,61357,632,0.6487972508591066
1123,4378.674472,0.015214155888042457,0.008930047794153536,0.006284107657683853,1181650.636937299,9770.552579463883,28452.00067,1765.000023,0.8648916758295159
1124,5255.853696,0.03348781554439981,0.049470168889571765,0.01008473108000303,790585.0506051099,12938.407358253036,24302.92102,845.0190276,0.903345040523746
1125,3762.124224,0.008285237079933274,0.00931924723972113,0.004528561471020687,5145312.310682577,92115.6490769821,23865.50607,1061.716866,0.9949263405822082
1126,4089.022051,0.012673653656948693,0.004874482319097672,0.0029246892510827404,4788639.124067484,126047.53568718383,22372.99978,340.0000116,0.9934194443892962
1127,4198.130634,0.016675206072208185,0.07670192318269818,0.012863426945946723,5178603.110742055,114722.1850583512,29538.34039,610.0044439,0.9206716817473859
1128,3840.869274,0.03592814294257076,0.03592814294257076,0.01796407147128538,9309207.222280905,118758.43792572166,44253.00038,855.0000102,0.7654256607745198
1129,4743.0,0.05924520345772718,0.0421674045962471,0.014758591608686485,12217453.05416175,358048.90881899284,57989,798,0.6236559139784946
1130,2592.001212,0.021978022165369263,0.021214896160318616,0.007936507801293421,3670135.6205749535,53774.87954768607,37092.99979,752.0000062,0.8774420322300372
1131,3959.998983,0.021978021737789927,0.021214897132714742,0.007936508116522413,4218231.420835041,61805.59061727869,37092.99979,751.999986,0.8774420016056859
1132,2522.0,0.07969865186360031,0.0753370340999207,0.02973830293417922,9561220.234255146,272961.08519681625,43567,699,0.6177636796193497
1133,3845.999958,0.047692972387702766,0.02828805550912593,0.03104786502964387,7341651.41199123,142464.13542026514,49554.99904,404.0000093,0.7221215734085039
1134,7748.999695999999,0.04769297062829566,0.02828805532321188,0.031047866078016687,6897602.164214129,133847.38589375062,49555.0002,403.9999774,0.7221216201477576
1135,5456.0,0.026026392961876834,0.006781524926686217,0.04233870967741935,4099013.166227681,114946.66686818827,58425,607,0.7857404692082112
1136,2606.0,0.026477359938603222,0.0034535686876438986,0.008825786646201074,6917543.991817785,26544.68147282343,23252,623,0.9447429009976976
1137,3942.0,0.02359208523592085,0.00989345509893455,0.033231861998985285,3357898.467297699,28110.26114176156,83981,648,0.6250634195839675
1138,5543.0,0.04041132960490709,0.009200793793974382,0.017319141259245895,15000626.243902512,338278.60012408695,60486,776,0.6503698358289735
1139,4207.0,0.025433800808176848,0.004516282386498692,0.01592583788923223,13925061.09487358,152258.80921421075,61085,820,0.6945566912289042
1140,1785.0,0.014565826330532213,0.00392156862745098,0.005042016806722689,9006305.44374196,90819.88682765001,43125,709,0.9097472924187726
1141,3131.0,0.03832641328648994,0.00670712232513574,0.022995847971893964,5208783.707727294,104807.84847870313,60000,647,0.6576521204671174
1142,4874.000009,0.02720726484512405,0.012265049390565153,0.03267336883585139,7645141.410004798,216402.18464148187,73852.6868,982.1746225,0.619111306817398
1143,4661.999991,0.03461857250355366,0.010986733180798071,0.013888888915701416,16334974.300575553,399570.2745520724,64772.99777,923.0000251,0.6515339815237678
1144,4738.0,0.1553398058252427,0.03545799915576193,0.056986070071760236,14881204.74431002,445996.42754158354,52097,671,0.6333896158716759
1145,4536.0,0.06349206349206349,0.04828042328042328,0.03902116402116402,14146109.002635123,327456.2269128501,47467,636,0.6706349206349206
1146,5999.0,0.049008168028004666,0.052008668111351894,0.05917652942157026,4198172.969668484,120367.68641156514,56534,689,0.6867811301883647
1147,4132.0,0.043804453049370765,0.041626331074540175,0.02516940948693127,10462256.486949801,220284.68401854616,49063,604,0.7149080348499516
1148,5986.0,0.04293351152689609,0.008018710324089542,0.02088205813564985,11032586.112082174,346496.1892869109,66757,900,0.6595389241563648
1149,6539.285525,0.04894818418255257,0.011932300114697928,0.018816530541385098,14280223.461705957,220873.21619230256,51943.55338,777.9909334,0.6299193356939143
1150,3362.0,0.03242117787031529,0.002676977989292088,0.007138607971445568,13250145.825439448,366526.93687265576,56029,773,0.7481481481481481
1151,2665.0,0.05065666041275797,0.01425891181988743,0.00900562851782364,15028703.7629809,479339.51964479417,46711,739,0.670814479638009
1152,2358.785887,0.037232820102081614,0.011001823490221689,0.011431257240687399,10918191.18271652,374440.564644754,53764.9721,665.1506868,0.7415805489973472
1153,3634.0,0.09273527793065492,0.21298844248761695,0.009906439185470555,11271242.616773453,437326.6948170217,43468,586,0.6100332594235033
1154,2706.140784,0.02834227486370125,0.008212651537348842,0.017775324581930544,6782426.428248209,128849.68155861339,51661.09126,824.2220688,0.6770584686475918
1155,5606.381944,0.03908485240369845,0.01018144287530903,0.01213356613221855,23299460.43822362,532792.5141306088,61958.04981,773.1201264,0.6162285346564619
1156,2066.859265,0.06884930251891147,0.022147327820116483,0.010110737012372247,18084333.416825537,731383.7570613064,58294.99788,718.0000015,0.6734390701770652
1157,1745.928545,0.01379758381807086,0.004593736255683935,0.007439849739096854,10214658.87890207,233797.66592272403,61092.08144,763.4111665,0.6720832243597902
1158,2665.0,0.016135084427767354,0.004127579737335835,0.00300187617260788,11057652.236012775,120327.17254948236,43846,698,0.8135084427767355
1159,1594.0,0.02132998745294856,0.0018820577164366374,0.002509410288582183,9528685.297319163,95645.52368701795,38407,636,0.8451300665456746
1160,6245.0,0.05972778222578062,0.025140112089671738,0.006244995996797438,15066859.340848494,482525.5193226099,35379,612,0.7292710522062389
1161,2076.659643,0.023617232234141316,0.011563903300643089,0.011085322064016245,16847107.392347537,373648.2683154139,41108.60588,670.2119853,0.671071305823773
1162,1941.892442,0.023589744390178743,0.0025641025333369106,0.007179486993440803,11232454.917021483,224649.09729925875,57365.99959,691.0000263,0.7169230745685141
1163,3305.3403719999997,0.02990936567001155,0.012990936952740553,0.013897281471864104,4120028.2348086485,129451.03461626034,60687.99794,938.0000394,0.7026275399816292
1164,3395.000028,0.029723365763695362,0.0035314891107859517,0.009711595548770345,3879110.270785263,78769.45163121734,50912.99801,747.9999945,0.7048661440851525
1165,2423.1075530000003,0.03849836021290302,0.00786883411196234,0.008708868095381649,7187971.383155348,208393.8112902143,57553.38998,724.4685268,0.6632104670393545
1166,4890.0,0.05828220858895705,0.023312883435582823,0.010020449897750512,5194092.6728505995,163576.7426623706,43500,557,0.6715666532420459
1167,3617.618121,0.028437326898274898,0.01849806780918654,0.005797901663042891,2492092.6303158873,114903.21780162709,53707.00046,1071.000009,0.6613085326057033
1168,4561.0,0.010304757728568297,0.0024117518088138568,0.0028502521376891033,11897229.92994668,119989.60245067907,24495,650,0.9905722429291822
1169,4982.0,0.012645523885989562,0.006222400642312324,0.0024086712163789645,9942679.171159158,199572.042777181,30370,750,0.9959895728895127
1170,2003.514195,0.0059671805070490155,0.0009945300841754205,0.0029835902530253844,3312799.414254464,62598.89415049189,30887.9993,625.0000055,0.9945192015021472
1171,4049.4858159999994,0.010382717984559057,0.004693792183417294,0.0029688546043298457,930846.2093663833,7618.15125266993,28821.18028,733.5802715,0.9929923401872545
1172,3276.0,0.01098901098901099,0.06196581196581197,0.001221001221001221,7212722.87436008,79260.69092703385,26793,525,0.9780649038461539
1173,2661.0,0.013528748590755355,0.005636978579481398,0.003006388575723412,13911608.062550811,1589300.58286939,24500,625,1.0
1174,4944.0,0.017192556634304208,0.0018203883495145632,0.008090614886731391,255959.1213892192,4038.190021917293,72008,669,0.6336974110032363
1175,7810.0,0.0206145966709347,0.00499359795134443,0.0062740076824583865,5547014.533624341,128554.37011344502,48664,772,0.669910371318822
1176,6100.0,0.02098360655737705,0.0045901639344262295,0.008360655737704918,6286807.318448405,158716.1191870581,53910,789,0.6757377049180328
1177,2527.0000379999997,0.02634011135697498,0.006777572680036502,0.005391250654979215,3495100.7081510797,66219.55817344594,54232.99908,753.9999928,0.7228897042066449
1178,3964.999962,0.026340110618139772,0.006777572216279381,0.005391250604001897,5575967.8299460495,105644.49457530359,54233.00059,753.9999721,0.7228896835989428
1179,6450.0,0.031007751937984496,0.007596899224806201,0.0060465116279069765,1159902.9222730778,39382.75038415566,46461,674,0.6773643410852713
1180,3225.84175,0.024488530557954368,0.004029758121271758,0.006509609477898287,531067.2866608194,7901.807273273321,37073.00001,653.0000213,0.7843258071036002
1181,5040.158340999999,0.031150584342326322,0.01547583087727442,0.01448387645803924,4185447.10322283,95500.22940122562,52249.36357,804.9979929,0.6379014469348265
1182,7004.0,0.05054254711593375,0.03812107367218732,0.013849229011993147,3321757.230008471,58808.95153070394,55424,733,0.6155054254711594
1183,5506.000148,0.02710978209003855,0.012173263993526503,0.012247946423411538,12346490.529437453,190868.07501235232,53762.99919,790.0000182,0.6811962641233439
1184,7884.000251,0.027109782977605842,0.012173263727106901,0.01224794644035584,1490753.9973631825,23046.01062796074,53763.00091,789.9999889,0.6811962565341934
1185,1506.6873150000001,0.0195799600131365,0.004703565821817515,0.011813606972592053,1569760.98750006,47735.018771467476,51005.99913,634.9999998,0.7548676329036459
1186,4800.678231,0.01957994879828054,0.004703559885390703,0.0118135942841948,2520207.085404837,76637.19132851923,51005.98196,634.9999118,0.7548675242591987
1187,2834.62405,0.019579960608885682,0.004703565864404488,0.011813607818645298,673432.4497840218,20478.476060794328,51005.99855,635.0000185,0.7548676054590027
1188,1784.0,0.020179372197309416,0.002242152466367713,0.0033632286995515697,296411.3107212312,8141.342054562964,59730,658,0.616254036598493
1189,1441.0104019999999,0.011103503033561031,0.0006940110672428026,0.00277595951732762,319211.4586665021,5981.106520188873,38625.16256,553.0011918,0.6759204559857162
1190,4219.979625999999,0.03838862652366749,0.005213270001223462,0.009715639712427372,1496875.1279490632,35470.97535723413,45058.00118,761.0000171,0.6857820038205086
1191,5739.0,0.03868269733403032,0.012197246907126678,0.011326014985189058,4465563.619413257,87148.13127274522,45089,632,0.6556891444502526
1192,4200.020463,0.023798262630036145,0.011899063487967583,0.0057115852318646194,4847557.900459542,153432.75786817438,41063.01528,684.0001309,0.7541643429845356
1193,3517.0,0.030992323002559,0.005686664771111743,0.007676997441000853,3549970.924685086,103965.59716876993,40042,626,0.6993900668022074
1194,2427.0,0.027606098063452822,0.003296250515039143,0.003708281829419036,5202820.946388569,111473.70795723345,44643,634,0.8475760065735415
1195,1470.0,0.04081632653061224,0.0006802721088435374,0.005442176870748299,2582903.7516310415,91368.02386722052,49013,588,0.7559808612440191
1196,1833.0,0.012002182214948172,0.0038188761593016913,0.007637752318603383,2339136.2240335895,14037.369593218487,58750,690,0.8390616475722859
1197,2826.0,0.03821656050955414,0.0028308563340410475,0.008492569002123142,7354228.128246085,187368.8695094544,40128,655,0.8071479122434536
1198,2114.325708,0.0309234133476279,0.05150494466768314,0.01820151837268395,140181.7999391949,914.5987641681055,29329.73123,1347.754357,0.7848903625840111
1199,2.999999953,0.029723366465666076,0.0035314890553266617,0.009711594818814985,2947.491563657351,59.851947373783624,50913.00005,748.0000321,0.704866120309547
1200,2.000000054,0.023798191357448834,0.011899095678724417,0.005711565845787722,1101.9798819641817,34.879418327363965,41063.00017,684.0000246,0.7541646751375537
1201,7610.0,0.043626806833114325,0.006307490144546649,0.02378449408672799,2967546.9391140486,54983.45839882797,67885,868,0.7151116951379763
1202,7262.386477,0.1016226416257687,0.00976394158787482,0.07219425290301858,20052146.35511805,408101.26445161586,59357.02289,754.0015031,0.7198846747632267
1203,4783.0,0.0623039933096383,0.010453690152623877,0.08697470206983066,17429980.68105014,167631.00801344478,64792,868,0.7468116245034497
1204,3903.0,0.03945682808096336,0.006149116064565719,0.0935178068152703,13721757.891192853,277739.9111976007,78956,851,0.7742761977965668
1205,4547.0,0.08445128656256873,0.025291400923685946,0.09566747305915989,17823201.00124664,321421.2628331261,60833,789,0.7390673575129534
1206,4323.0,0.06708304418228082,0.006245662734212352,0.08466342817487855,17062005.504765335,142084.70926938517,48723,603,0.7714550080962295
1207,2650.0,0.08867924528301886,0.07018867924528302,0.1369811320754717,32018994.078030962,1220346.566747595,40376,738,0.8279932546374368
1208,6798.994731999999,0.09295484650479946,0.007648183310873613,0.06324459442160957,21584920.371742245,450810.23126727476,57483.99892,757.9999867,0.7215766870519177
1209,4967.0,0.15039259110126837,0.02375679484598349,0.10811354942621301,12355296.121259896,216410.46155619307,55750,806,0.7416951882423999
1210,5943.0,0.2608110381961972,0.048628638734645804,0.08547871445397948,32610053.77667541,773686.2834445959,43895,696,0.70183409052667
1211,4216.0,0.22983870967741934,0.02988614800759013,0.06190702087286527,39185098.584675565,715667.123107215,41991,722,0.7035104364326376
1212,4709.0,0.15077511148863879,0.014015714589084731,0.08727967721384583,35273735.95279855,734089.217110694,45642,671,0.7131025695476747
1213,6074.0,0.29404017122160025,0.04181758314125782,0.03621995390187685,34000730.15223789,890042.1623651341,49634,708,0.6871913072110636
1214,4289.0,0.2646304499883423,0.03240848682676615,0.05082769876428072,39982938.576425046,1743252.3930500078,50098,708,0.6717183492655631
1215,4587.0,0.42031829082188793,0.0723784608676695,0.06126008284281666,58806704.80356385,2512778.3173094643,44375,697,0.6197950730324832
1216,5956.0,0.4152115513767629,0.02887844190732035,0.019140362659503023,60118216.45635542,1796682.7617916833,41319,709,0.6470785762256548
1217,3654.0,0.4318555008210181,0.04789272030651341,0.018883415435139574,79949885.35723667,3457055.798150901,34330,602,0.6018062397372742
1218,5143.00004,0.2260058119696223,0.06895298081700968,0.05283567656748454,45445255.031353645,1663168.59291797,45599.00134,734.9999972,0.6535385292355549
1219,3108.99996,0.22600582458675877,0.06895298155616573,0.052835675591324224,13911290.957438307,509114.1254443049,45598.99779,735.0000046,0.6535385474884342
1220,6317.0,0.04036726294126959,0.005382301725502612,0.014563875257242362,15219899.851445258,118058.42848200374,62686,915,0.7243944910558809
1221,5654.0,0.0620799434029006,0.004598514326140785,0.018570923240183942,31156257.95254341,490432.7834765411,51275,815,0.7182525645560665
1222,6179.720784,0.11973747336866733,0.015207299967875053,0.03505682712411687,18654624.44592238,450912.15013437875,53930.99973,846.9999737,0.7179446161203776
1223,4116.000024,0.053339473158370426,0.0073698755182514545,0.04596960043652322,8768546.960538188,205986.1313988914,58857.00159,837.0000064,0.7533855189306967
1224,6739.0003,0.053339475648932676,0.007369875916165192,0.045969600876854096,20762882.787687868,487750.81873678917,58856.99938,836.999979,0.7533855474082706
1225,7987.279395999999,0.03956990229467616,0.014025193353834696,0.013816795034773316,8173598.998256813,160279.8780393334,74490.48416,848.922652,0.7046583198051934
1226,5119.0,0.812072670443446,0.10314514553623755,0.003711662434069154,89252395.39489079,6625495.262758058,24353,512,0.49970697401836295
1227,3499.999889,0.8108271742862332,0.055589195934400204,0.008598764418417957,151425683.3260599,10893406.594792318,29188.00055,546.9999967,0.5101126347492864
1228,4756.999865,0.8108271695315677,0.05558919754142141,0.008598764923446136,86319120.73330684,6209707.773519004,29188.00107,547.0000067,0.5101126302007999
1229,5626.999963,0.7198772080390006,0.1975249524273011,0.006139677666104152,102667053.65221612,5052590.281089867,33214.00116,577.0000242,0.5656178187182973
1230,4795.2382880000005,0.7198771903866645,0.1975249364708943,0.006139677666003821,82646273.03530233,4067300.326452567,33214.00066,576.9999705,0.5656178179481537
1231,6871.0,0.6365885606170864,0.2632804540823752,0.016009314510260515,103190445.98453434,4475440.678706336,32234,608,0.5575607626255276
1232,2218.999953,0.40967741187689877,0.11808755788648728,0.09043778573707793,29706809.56345267,855610.8778850818,49696.99993,647,0.6050691047490978
1233,6461.0000469999995,0.40967741243540656,0.11808756222719155,0.09043778644937689,53785728.575694054,1549128.1568900128,49697.00002,647.0000207,0.605069112298677
1234,5289.0001600000005,0.3772376673552605,0.08033765181432703,0.12123417682029337,49688568.102883115,1410168.9926444949,40345.99916,672.0000334,0.6307669896156706
1235,5001.000151,0.3772376758722477,0.08033765318316623,0.12123417236425511,77534204.56730424,2200432.1769088996,40345.99936,672.0000118,0.6307669915525264
1236,3452.0000990000003,0.3772376737118975,0.08033765470642298,0.12123416981396788,52348420.97690651,1485655.9845455608,40345.99852,672.0000114,0.6307669908905178
1237,4256.761794,0.7462225528986225,0.1003306797909115,0.10324532777931617,106436028.88421865,3700491.3711976064,31056.90448,594.9932242,0.538312291570995
1238,6762.9999849999995,0.7462334564828482,0.10029043659682932,0.10328553632253189,171246502.28720364,5952750.946810519,31056.00009,594.9999847,0.53830094707593
1239,3750.0,0.7186666666666667,0.06746666666666666,0.004,53349877.747466974,2034408.6714367408,26767,503,0.5570666666666667
1240,6852.0,0.38660245183887915,0.1317863397548161,0.04495037945125511,40169508.086387485,721081.3623213165,50600,675,0.6703152364273205
1241,3563.000011,0.5460787148451121,0.16439415868416063,0.09970022509214077,62603097.54094494,3801832.0626071515,37905.00067,627.9999838,0.5842762044830092
1242,6778.000297,0.5460787274733871,0.16439416098774481,0.0997002209780222,122640548.05663088,7447854.503145615,37904.99902,628.0000074,0.5842761799159008
1243,6902.0,0.5772239930454941,0.2615184004636337,0.03998840915676616,89722605.41663589,2339911.4713118603,37500,614,0.5649087221095335
1244,4406.0,0.44416704493871995,0.4339536995006809,0.007943713118474808,104003297.5361489,4130861.795012723,37698,661,0.5385837494325919
